33.2753623188406,1.66376811594203,15.7,0.521,0.0636942675159236,0.00211367601119721
38.1818181818182,1.90909090909091,14.37,0.4811,0.069589422407794,0.00232981705778634
56,2.8,9.94,0.3482,0.100603621730382,0.00352416308717496
82,4.1,7.3,0.269,0.136986301369863,0.00504785137924564
120,6,5.66,0.2198,0.176678445229682,0.00686111700732935
202,10.1,3.35,0.1505,0.298507462686567,0.0134105591445756
